Wavelength(nm)	Transmittance_Experimental(%)	Transmittance_Fit(%)	Refractive_index	Extintion_coefficient
1637	93.6411	93.4827	1.45153	0
1638	93.6414	93.4827	1.45153	0
1639	93.6417	93.4826	1.45153	0
1640	93.642	93.4826	1.45152	0
1641	93.6422	93.4826	1.45152	0
1642	93.6425	93.4826	1.45152	0
1643	93.6428	93.4825	1.45152	0
1644	93.6431	93.4825	1.45152	0
1645	93.6434	93.4825	1.45152	0
1646	93.6436	93.4825	1.45152	0
1647	93.6439	93.4825	1.45151	0
1648	93.6442	93.4824	1.45151	0
1649	93.6445	93.4824	1.45151	0
1650	93.6448	93.4824	1.45151	0
1651	93.6451	93.4824	1.45151	0
1652	93.6453	93.4823	1.45151	0
1653	93.6456	93.4823	1.4515	0
1654	93.6459	93.4823	1.4515	0
1655	93.6462	93.4823	1.4515	0
1656	93.6465	93.4822	1.4515	0
1657	93.6468	93.4822	1.4515	0
1658	93.647	93.4822	1.4515	0
1659	93.6473	93.4821	1.4515	0
1660	93.6476	93.4821	1.45149	0
1661	93.6479	93.4821	1.45149	0
1662	93.6482	93.4821	1.45149	0
1663	93.6485	93.482	1.45149	0
1664	93.6488	93.482	1.45149	0
1665	93.649	93.482	1.45149	0
1666	93.6493	93.482	1.45149	0
1667	93.6496	93.4819	1.45148	0
1668	93.6499	93.4819	1.45148	0
1669	93.6502	93.4819	1.45148	0
1670	93.6505	93.4818	1.45148	0
1671	93.6507	93.4818	1.45148	0
1672	93.651	93.4818	1.45148	0
1673	93.6513	93.4818	1.45148	0
1674	93.6516	93.4817	1.45147	0
1675	93.6519	93.4817	1.45147	0
1676	93.6522	93.4817	1.45147	0
1677	93.6525	93.4816	1.45147	0
1678	93.6527	93.4816	1.45147	0
1679	93.653	93.4816	1.45147	0
1680	93.6533	93.4815	1.45147	0
1681	93.6536	93.4815	1.45146	0
1682	93.6539	93.4815	1.45146	0
1683	93.6542	93.4815	1.45146	0
1684	93.6544	93.4814	1.45146	0
1685	93.6547	93.4814	1.45146	0
1686	93.655	93.4814	1.45146	0
1687	93.6553	93.4813	1.45146	0
1688	93.6556	93.4813	1.45146	0
1689	93.6559	93.4813	1.45145	0
1690	93.6562	93.4812	1.45145	0
1691	93.6565	93.4812	1.45145	0
1692	93.6568	93.4812	1.45145	0
1693	93.657	93.4811	1.45145	0
1694	93.6573	93.4811	1.45145	0
1695	93.6576	93.4811	1.45145	0
1696	93.6579	93.481	1.45144	0
1697	93.6582	93.481	1.45144	0
1698	93.6585	93.481	1.45144	0
1699	93.6588	93.4809	1.45144	0
1700	93.659	93.4809	1.45144	0
1701	93.6593	93.4809	1.45144	0
1702	93.6596	93.4808	1.45144	0
1703	93.6599	93.4808	1.45143	0
1704	93.6602	93.4808	1.45143	0
1705	93.6605	93.4807	1.45143	0
1706	93.6608	93.4807	1.45143	0
1707	93.6611	93.4807	1.45143	0
1708	93.6614	93.4806	1.45143	0
1709	93.6616	93.4806	1.45143	0
1710	93.6619	93.4806	1.45143	0
1711	93.6622	93.4805	1.45142	0
1712	93.6625	93.4805	1.45142	0
1713	93.6628	93.4805	1.45142	0
1714	93.6631	93.4804	1.45142	0
1715	93.6634	93.4804	1.45142	0
1716	93.6637	93.4804	1.45142	0
1717	93.664	93.4803	1.45142	0
1718	93.6643	93.4803	1.45141	0
1719	93.6646	93.4803	1.45141	0
1720	93.6648	93.4802	1.45141	0
1721	93.6651	93.4802	1.45141	0
1722	93.6654	93.4801	1.45141	0
1723	93.6657	93.4801	1.45141	0
1724	93.666	93.4801	1.45141	0
1725	93.6663	93.48	1.45141	0
1726	93.6666	93.48	1.4514	0
1727	93.6669	93.48	1.4514	0
1728	93.6672	93.4799	1.4514	0
1729	93.6675	93.4799	1.4514	0
1730	93.6678	93.4799	1.4514	0
1731	93.668	93.4798	1.4514	0
1732	93.6683	93.4798	1.4514	0
1733	93.6686	93.4797	1.4514	0
1734	93.6689	93.4797	1.45139	0
1735	93.6692	93.4797	1.45139	0
1736	93.6695	93.4796	1.45139	0
1737	93.6698	93.4796	1.45139	0
1738	93.6701	93.4796	1.45139	0
1739	93.6704	93.4795	1.45139	0
1740	93.6707	93.4795	1.45139	0
1741	93.671	93.4794	1.45139	0
1742	93.6713	93.4794	1.45138	0
1743	93.6716	93.4794	1.45138	0
1744	93.6719	93.4793	1.45138	0
1745	93.6722	93.4793	1.45138	0
1746	93.6724	93.4793	1.45138	0
1747	93.6727	93.4792	1.45138	0
1748	93.673	93.4792	1.45138	0
1749	93.6733	93.4791	1.45138	0
1750	93.6736	93.4791	1.45137	0
1751	93.6739	93.4791	1.45137	0
1752	93.6742	93.479	1.45137	0
1753	93.6745	93.479	1.45137	0
1754	93.6748	93.4789	1.45137	0
1755	93.6751	93.4789	1.45137	0
1756	93.6754	93.4789	1.45137	0
1757	93.6757	93.4788	1.45137	0
1758	93.676	93.4788	1.45136	0
1759	93.6763	93.4787	1.45136	0
1760	93.6766	93.4787	1.45136	0
1761	93.6769	93.4787	1.45136	0
1762	93.6772	93.4786	1.45136	0
1763	93.6775	93.4786	1.45136	0
1764	93.6778	93.4786	1.45136	0
1765	93.6781	93.4785	1.45136	0
1766	93.6784	93.4785	1.45135	0
1767	93.6787	93.4784	1.45135	0
1768	93.679	93.4784	1.45135	0
1769	93.6792	93.4784	1.45135	0
1770	93.6796	93.4783	1.45135	0
1771	93.6798	93.4783	1.45135	0
1772	93.6801	93.4782	1.45135	0
1773	93.6804	93.4782	1.45135	0
1774	93.6807	93.4782	1.45135	0
1775	93.681	93.4781	1.45134	0
1776	93.6813	93.4781	1.45134	0
1777	93.6816	93.478	1.45134	0
1778	93.6819	93.478	1.45134	0
1779	93.6822	93.4779	1.45134	0
1780	93.6825	93.4779	1.45134	0
1781	93.6828	93.4779	1.45134	0
1782	93.6831	93.4778	1.45134	0
1783	93.6834	93.4778	1.45133	0
1784	93.6837	93.4777	1.45133	0
1785	93.684	93.4777	1.45133	0
1786	93.6843	93.4777	1.45133	0
1787	93.6846	93.4776	1.45133	0
1788	93.6849	93.4776	1.45133	0
1789	93.6852	93.4775	1.45133	0
1790	93.6855	93.4775	1.45133	0
1791	93.6858	93.4775	1.45133	0
1792	93.6861	93.4774	1.45132	0
1793	93.6864	93.4774	1.45132	0
1794	93.6867	93.4773	1.45132	0
1795	93.687	93.4773	1.45132	0
1796	93.6873	93.4773	1.45132	0
1797	93.6876	93.4772	1.45132	0
1798	93.6879	93.4772	1.45132	0
1799	93.6882	93.4771	1.45132	0
1800	93.6885	93.4771	1.45131	0
1801	93.6888	93.477	1.45131	0
1802	93.6891	93.477	1.45131	0
1803	93.6894	93.477	1.45131	0
1804	93.6897	93.4769	1.45131	0
1805	93.69	93.4769	1.45131	0
1806	93.6903	93.4768	1.45131	0
1807	93.6906	93.4768	1.45131	0
1808	93.6909	93.4768	1.45131	0
1809	93.6912	93.4767	1.4513	0
1810	93.6915	93.4767	1.4513	0
1811	93.6919	93.4766	1.4513	0
1812	93.6921	93.4766	1.4513	0
1813	93.6924	93.4765	1.4513	0
1814	93.6928	93.4765	1.4513	0
1815	93.6931	93.4765	1.4513	0
1816	93.6934	93.4764	1.4513	0
1817	93.6937	93.4764	1.4513	0
1818	93.694	93.4763	1.45129	0
1819	93.6943	93.4763	1.45129	0
1820	93.6946	93.4763	1.45129	0
1821	93.6949	93.4762	1.45129	0
1822	93.6952	93.4762	1.45129	0
1823	93.6955	93.4761	1.45129	0
1824	93.6958	93.4761	1.45129	0
1825	93.6961	93.476	1.45129	0
1826	93.6964	93.476	1.45129	0
1827	93.6967	93.476	1.45128	0
1828	93.697	93.4759	1.45128	0
1829	93.6973	93.4759	1.45128	0
1830	93.6976	93.4758	1.45128	0
1831	93.6979	93.4758	1.45128	0
1832	93.6982	93.4757	1.45128	0
1833	93.6985	93.4757	1.45128	0
1834	93.6988	93.4757	1.45128	0
1835	93.6992	93.4756	1.45128	0
1836	93.6995	93.4756	1.45128	0
1837	93.6998	93.4755	1.45127	0
1838	93.7001	93.4755	1.45127	0
1839	93.7004	93.4754	1.45127	0
1840	93.7007	93.4754	1.45127	0
1841	93.701	93.4754	1.45127	0
1842	93.7013	93.4753	1.45127	0
1843	93.7016	93.4753	1.45127	0
1844	93.7019	93.4752	1.45127	0
1845	93.7022	93.4752	1.45127	0
1846	93.7025	93.4751	1.45126	0
1847	93.7028	93.4751	1.45126	0
1848	93.7031	93.4751	1.45126	0
1849	93.7035	93.475	1.45126	0
1850	93.7038	93.475	1.45126	0
1851	93.7041	93.4749	1.45126	0
1852	93.7044	93.4749	1.45126	0
1853	93.7047	93.4749	1.45126	0
1854	93.705	93.4748	1.45126	0
1855	93.7053	93.4748	1.45126	0
1856	93.7056	93.4747	1.45125	0
1857	93.7059	93.4747	1.45125	0
1858	93.7062	93.4746	1.45125	0
1859	93.7065	93.4746	1.45125	0
1860	93.7069	93.4746	1.45125	0
1861	93.7072	93.4745	1.45125	0
1862	93.7075	93.4745	1.45125	0
1863	93.7078	93.4744	1.45125	0
1864	93.7081	93.4744	1.45125	0
1865	93.7084	93.4743	1.45124	0
1866	93.7087	93.4743	1.45124	0
1867	93.709	93.4743	1.45124	0
1868	93.7093	93.4742	1.45124	0
1869	93.7096	93.4742	1.45124	0
1870	93.71	93.4741	1.45124	0
1871	93.7103	93.4741	1.45124	0
1872	93.7106	93.474	1.45124	0
1873	93.7109	93.474	1.45124	0
1874	93.7112	93.474	1.45124	0
1875	93.7115	93.4739	1.45123	0
1876	93.7118	93.4739	1.45123	0
1877	93.7121	93.4738	1.45123	0
1878	93.7125	93.4738	1.45123	0
1879	93.7128	93.4737	1.45123	0
1880	93.7131	93.4737	1.45123	0
1881	93.7134	93.4737	1.45123	0
1882	93.7137	93.4736	1.45123	0
1883	93.714	93.4736	1.45123	0
1884	93.7143	93.4735	1.45123	0
1885	93.7146	93.4735	1.45122	0
1886	93.715	93.4734	1.45122	0
1887	93.7153	93.4734	1.45122	0
1888	93.7156	93.4734	1.45122	0
1889	93.7159	93.4733	1.45122	0
1890	93.7162	93.4733	1.45122	0
1891	93.7165	93.4732	1.45122	0
1892	93.7168	93.4732	1.45122	0
1893	93.7172	93.4732	1.45122	0
1894	93.7175	93.4731	1.45122	0
1895	93.7178	93.4731	1.45122	0
1896	93.7181	93.473	1.45121	0
1897	93.7184	93.473	1.45121	0
1898	93.7187	93.4729	1.45121	0
1899	93.719	93.4729	1.45121	0
1900	93.7194	93.4729	1.45121	0
1901	93.7197	93.4728	1.45121	0
1902	93.72	93.4728	1.45121	0
1903	93.7203	93.4727	1.45121	0
1904	93.7206	93.4727	1.45121	0
1905	93.7209	93.4726	1.45121	0
1906	93.7212	93.4726	1.4512	0
1907	93.7216	93.4726	1.4512	0
1908	93.7219	93.4725	1.4512	0
1909	93.7222	93.4725	1.4512	0
1910	93.7225	93.4724	1.4512	0
1911	93.7228	93.4724	1.4512	0
1912	93.7232	93.4724	1.4512	0
1913	93.7235	93.4723	1.4512	0
1914	93.7238	93.4723	1.4512	0
1915	93.7241	93.4722	1.4512	0
1916	93.7244	93.4722	1.45119	0
1917	93.7247	93.4721	1.45119	0
1918	93.725	93.4721	1.45119	0
1919	93.7254	93.4721	1.45119	0
1920	93.7257	93.472	1.45119	0
1921	93.726	93.472	1.45119	0
1922	93.7263	93.4719	1.45119	0
1923	93.7267	93.4719	1.45119	0
1924	93.727	93.4719	1.45119	0
1925	93.7273	93.4718	1.45119	0
1926	93.7276	93.4718	1.45119	0
1927	93.7279	93.4717	1.45118	0
1928	93.7282	93.4717	1.45118	0
1929	93.7286	93.4716	1.45118	0
1930	93.7289	93.4716	1.45118	0
1931	93.7292	93.4716	1.45118	0
1932	93.7295	93.4715	1.45118	0
1933	93.7298	93.4715	1.45118	0
1934	93.7302	93.4714	1.45118	0
1935	93.7305	93.4714	1.45118	0
1936	93.7308	93.4714	1.45118	0
1937	93.7311	93.4713	1.45118	0
1938	93.7314	93.4713	1.45117	0
1939	93.7318	93.4712	1.45117	0
1940	93.7321	93.4712	1.45117	0
1941	93.7324	93.4711	1.45117	0
1942	93.7327	93.4711	1.45117	0
1943	93.7331	93.4711	1.45117	0
1944	93.7334	93.471	1.45117	0
1945	93.7337	93.471	1.45117	0
1946	93.734	93.4709	1.45117	0
1947	93.7343	93.4709	1.45117	0
1948	93.7347	93.4709	1.45117	0
1949	93.735	93.4708	1.45116	0
1950	93.7353	93.4708	1.45116	0
1951	93.7356	93.4707	1.45116	0
1952	93.736	93.4707	1.45116	0
1953	93.7363	93.4707	1.45116	0
1954	93.7366	93.4706	1.45116	0
1955	93.7369	93.4706	1.45116	0
1956	93.7373	93.4705	1.45116	0
1957	93.7376	93.4705	1.45116	0
1958	93.7379	93.4705	1.45116	0
1959	93.7382	93.4704	1.45116	0
1960	93.7386	93.4704	1.45115	0
1961	93.7389	93.4703	1.45115	0
1962	93.7392	93.4703	1.45115	0
1963	93.7395	93.4703	1.45115	0
1964	93.7399	93.4702	1.45115	0
1965	93.7402	93.4702	1.45115	0
1966	93.7405	93.4701	1.45115	0
1967	93.7408	93.4701	1.45115	0
1968	93.7412	93.4701	1.45115	0
1969	93.7415	93.47	1.45115	0
1970	93.7418	93.47	1.45115	0
1971	93.7421	93.4699	1.45115	0
1972	93.7425	93.4699	1.45114	0
1973	93.7428	93.4699	1.45114	0
1974	93.7431	93.4698	1.45114	0
1975	93.7434	93.4698	1.45114	0
1976	93.7438	93.4697	1.45114	0
1977	93.7441	93.4697	1.45114	0
1978	93.7444	93.4697	1.45114	0
1979	93.7447	93.4696	1.45114	0
1980	93.7451	93.4696	1.45114	0
1981	93.7454	93.4695	1.45114	0
1982	93.7457	93.4695	1.45114	0
1983	93.746	93.4695	1.45114	0
1984	93.7464	93.4694	1.45113	0
1985	93.7467	93.4694	1.45113	0
1986	93.747	93.4693	1.45113	0
1987	93.7474	93.4693	1.45113	0
1988	93.7477	93.4693	1.45113	0
1989	93.748	93.4692	1.45113	0
1990	93.7484	93.4692	1.45113	0
1991	93.7487	93.4691	1.45113	0
1992	93.749	93.4691	1.45113	0
1993	93.7493	93.4691	1.45113	0
1994	93.7497	93.469	1.45113	0
1995	93.75	93.469	1.45112	0
1996	93.7503	93.4689	1.45112	0
1997	93.7507	93.4689	1.45112	0
1998	93.751	93.4689	1.45112	0
1999	93.7513	93.4688	1.45112	0
2000	93.7516	93.4688	1.45112	0
2001	93.752	93.4688	1.45112	0
2002	93.7523	93.4687	1.45112	0
2003	93.7526	93.4687	1.45112	0
2004	93.753	93.4686	1.45112	0
2005	93.7533	93.4686	1.45112	0
2006	93.7536	93.4686	1.45112	0
2007	93.754	93.4685	1.45112	0
2008	93.7543	93.4685	1.45111	0
2009	93.7546	93.4684	1.45111	0
2010	93.755	93.4684	1.45111	0
2011	93.7553	93.4684	1.45111	0
2012	93.7556	93.4683	1.45111	0
2013	93.756	93.4683	1.45111	0
2014	93.7563	93.4683	1.45111	0
2015	93.7566	93.4682	1.45111	0
2016	93.757	93.4682	1.45111	0
2017	93.7573	93.4681	1.45111	0
2018	93.7576	93.4681	1.45111	0
2019	93.758	93.4681	1.45111	0
2020	93.7583	93.468	1.4511	0
2021	93.7586	93.468	1.4511	0
2022	93.759	93.468	1.4511	0
2023	93.7593	93.4679	1.4511	0
2024	93.7596	93.4679	1.4511	0
2025	93.76	93.4678	1.4511	0
2026	93.7603	93.4678	1.4511	0
2027	93.7711	93.4678	1.4511	0
2028	93.7434	93.4677	1.4511	0
2029	93.7162	93.4677	1.4511	0
2030	93.7038	93.4677	1.4511	0
2031	93.6807	93.4676	1.4511	0
2032	93.6526	93.4676	1.45109	0
2033	93.6206	93.4676	1.45109	0
2034	93.5951	93.4675	1.45109	0
2035	93.573	93.4675	1.45109	0
2036	93.5451	93.4674	1.45109	0
2037	93.5106	93.4674	1.45109	0
2038	93.4901	93.4674	1.45109	0
2039	93.4889	93.4673	1.45109	0
2040	93.4779	93.4673	1.45109	0
2041	93.4681	93.4673	1.45109	0
2042	93.4346	93.4672	1.45109	0
2043	93.4107	93.4672	1.45109	0
2044	93.3807	93.4671	1.45109	0
2045	93.3352	93.4671	1.45108	0
2046	93.3113	93.4671	1.45108	0
2047	93.2977	93.467	1.45108	0
2048	93.2733	93.467	1.45108	0
2049	93.2509	93.467	1.45108	0
2050	93.249	93.4669	1.45108	0
2051	93.2274	93.4669	1.45108	0
2052	93.2008	93.4669	1.45108	0
2053	93.194	93.4668	1.45108	0
2054	93.1811	93.4668	1.45108	0
2055	93.1752	93.4668	1.45108	0
2056	93.1632	93.4667	1.45108	0
2057	93.1798	93.4667	1.45108	0
2058	93.1696	93.4666	1.45107	0
2059	93.1428	93.4666	1.45107	0
2060	93.1181	93.4666	1.45107	0
2061	93.1133	93.4665	1.45107	0
2062	93.0851	93.4665	1.45107	0
2063	93.0807	93.4665	1.45107	0
2064	93.1053	93.4664	1.45107	0
2065	93.1132	93.4664	1.45107	0
2066	93.0987	93.4664	1.45107	0
2067	93.1001	93.4663	1.45107	0
2068	93.109	93.4663	1.45107	0
2069	93.129	93.4663	1.45107	0
2070	93.1106	93.4662	1.45107	0
2071	93.1072	93.4662	1.45107	0
2072	93.1125	93.4662	1.45106	0
2073	93.1144	93.4661	1.45106	0
2074	93.1192	93.4661	1.45106	0
2075	93.1305	93.4661	1.45106	0
2076	93.141	93.466	1.45106	0
2077	93.1431	93.466	1.45106	0
2078	93.1292	93.466	1.45106	0
2079	93.1366	93.4659	1.45106	0
2080	93.1444	93.4659	1.45106	0
2081	93.1657	93.4659	1.45106	0
2082	93.1641	93.4658	1.45106	0
2083	93.1642	93.4658	1.45106	0
2084	93.1695	93.4657	1.45106	0
2085	93.1607	93.4657	1.45105	0
2086	93.1663	93.4657	1.45105	0
2087	93.1578	93.4656	1.45105	0
2088	93.1514	93.4656	1.45105	0
2089	93.1475	93.4656	1.45105	0
2090	93.1326	93.4655	1.45105	0
2091	93.1236	93.4655	1.45105	0
2092	93.109	93.4655	1.45105	0
2093	93.1028	93.4654	1.45105	0
2094	93.0894	93.4654	1.45105	0
2095	93.0818	93.4654	1.45105	0
2096	93.0824	93.4653	1.45105	0
2097	93.0496	93.4653	1.45105	0
2098	93.0339	93.4653	1.45105	0
2099	93.0354	93.4652	1.45104	0
2100	93.0255	93.4652	1.45104	0
2101	93.0392	93.4652	1.45104	0
2102	93.0073	93.4652	1.45104	0
2103	92.9735	93.4651	1.45104	0
2104	92.9679	93.4651	1.45104	0
2105	92.948	93.4651	1.45104	0
2106	92.9381	93.465	1.45104	0
2107	92.9236	93.465	1.45104	0
2108	92.9038	93.465	1.45104	0
2109	92.8921	93.4649	1.45104	0
2110	92.8693	93.4649	1.45104	0
2111	92.8387	93.4649	1.45104	0
2112	92.8154	93.4648	1.45104	0
2113	92.7975	93.4648	1.45103	0
2114	92.7803	93.4648	1.45103	0
2115	92.7562	93.4647	1.45103	0
2116	92.7409	93.4647	1.45103	0
2117	92.7195	93.4647	1.45103	0
2118	92.6889	93.4646	1.45103	0
2119	92.6733	93.4646	1.45103	0
2120	92.6557	93.4646	1.45103	0
2121	92.6177	93.4645	1.45103	0
2122	92.5834	93.4645	1.45103	0
2123	92.5542	93.4645	1.45103	0
2124	92.5034	93.4644	1.45103	0
2125	92.4911	93.4644	1.45103	0
2126	92.4404	93.4644	1.45103	0
2127	92.4053	93.4644	1.45102	0
2128	92.3692	93.4643	1.45102	0
2129	92.3284	93.4643	1.45102	0
2130	92.2908	93.4643	1.45102	0
2131	92.2175	93.4642	1.45102	0
2132	92.1644	93.4642	1.45102	0
2133	92.1217	93.4642	1.45102	0
2134	92.0749	93.4641	1.45102	0
2135	91.9997	93.4641	1.45102	0
2136	91.9212	93.4641	1.45102	0
2137	91.8724	93.464	1.45102	0
2138	91.7712	93.464	1.45102	0
2139	91.6904	93.464	1.45102	0
2140	91.5908	93.464	1.45102	0
2141	91.4897	93.4639	1.45102	0
2142	91.3942	93.4639	1.45101	0
2143	91.2934	93.4639	1.45101	0
2144	91.2193	93.4638	1.45101	0
2145	91.0689	93.4638	1.45101	0
2146	90.9439	93.4638	1.45101	0
2147	90.8214	93.4637	1.45101	0
2148	90.6847	93.4637	1.45101	0
2149	90.5802	93.4637	1.45101	0
2150	90.462	93.4637	1.45101	0
2151	90.3103	93.4636	1.45101	0
2152	90.2	93.4636	1.45101	0
2153	90.0717	93.4636	1.45101	0
2154	89.953	93.4635	1.45101	0
2155	89.8311	93.4635	1.45101	0
2156	89.72	93.4635	1.45101	0
2157	89.6048	93.4635	1.451	0
2158	89.4877	93.4634	1.451	0
2159	89.3684	93.4634	1.451	0
2160	89.2656	93.4634	1.451	0
2161	89.1357	93.4633	1.451	0
2162	89.006	93.4633	1.451	0
2163	88.8926	93.4633	1.451	0
2164	88.7616	93.4632	1.451	0
2165	88.6289	93.4632	1.451	0
2166	88.5036	93.4632	1.451	0
2167	88.3469	93.4632	1.451	0
2168	88.1885	93.4631	1.451	0
2169	88.0363	93.4631	1.451	0
2170	87.9033	93.4631	1.451	0
2171	87.7301	93.4631	1.451	0
2172	87.5214	93.463	1.45099	0
2173	87.3288	93.463	1.45099	0
2174	87.112	93.463	1.45099	0
2175	86.8792	93.4629	1.45099	0
2176	86.6224	93.4629	1.45099	0
2177	86.3497	93.4629	1.45099	0
2178	86.081	93.4629	1.45099	0
2179	85.7496	93.4628	1.45099	0
2180	85.4525	93.4628	1.45099	0
2181	85.04	93.4628	1.45099	0
2182	84.6244	93.4627	1.45099	0
2183	84.1365	93.4627	1.45099	0
2184	83.6723	93.4627	1.45099	0
2185	83.1079	93.4627	1.45099	0
2186	82.424	93.4626	1.45099	0
2187	81.7238	93.4626	1.45099	0
2188	80.9129	93.4626	1.45098	0
2189	80.0436	93.4626	1.45098	0
2190	79.1418	93.4625	1.45098	0
2191	78.0463	93.4625	1.45098	0
2192	76.9041	93.4625	1.45098	0
2193	75.7358	93.4624	1.45098	0
2194	74.4675	93.4624	1.45098	0
2195	73.1301	93.4624	1.45098	0
2196	71.6755	93.4624	1.45098	0
2197	70.1969	93.4623	1.45098	0
2198	68.8599	93.4623	1.45098	0
2199	67.4395	93.4623	1.45098	0
2200	65.9685	93.4623	1.45098	0
2201	64.6811	93.4622	1.45098	0
2202	63.5166	93.4622	1.45098	0
2203	62.3816	93.4622	1.45098	0
2204	61.3936	93.4622	1.45097	0
2205	60.5845	93.4621	1.45097	0
2206	59.8991	93.4621	1.45097	0
2207	59.3872	93.4621	1.45097	0
2208	58.9387	93.4621	1.45097	0
2209	58.66	93.462	1.45097	0
2210	58.5129	93.462	1.45097	0
2211	58.4797	93.462	1.45097	0
2212	58.5317	93.462	1.45097	0
2213	58.6799	93.4619	1.45097	0
2214	58.9166	93.4619	1.45097	0
2215	59.2205	93.4619	1.45097	0
2216	59.5571	93.4618	1.45097	0
2217	59.9744	93.4618	1.45097	0
2218	60.3779	93.4618	1.45097	0
2219	60.7908	93.4618	1.45097	0
2220	61.2192	93.4617	1.45096	0
2221	61.6607	93.4617	1.45096	0
2222	62.1134	93.4617	1.45096	0
2223	62.5688	93.4617	1.45096	0
2224	62.9923	93.4617	1.45096	0
2225	63.4108	93.4616	1.45096	0
2226	63.8176	93.4616	1.45096	0
2227	64.1528	93.4616	1.45096	0
2228	64.4804	93.4616	1.45096	0
2229	64.7828	93.4615	1.45096	0
2230	65.0375	93.4615	1.45096	0
2231	65.2818	93.4615	1.45096	0
2232	65.4635	93.4615	1.45096	0
2233	65.6236	93.4614	1.45096	0
2234	65.81	93.4614	1.45096	0
2235	65.9562	93.4614	1.45096	0
2236	66.0943	93.4614	1.45096	0
2237	66.2047	93.4613	1.45095	0
2238	66.3294	93.4613	1.45095	0
2239	66.4204	93.4613	1.45095	0
2240	66.5055	93.4613	1.45095	0
2241	66.6064	93.4612	1.45095	0
2242	66.7095	93.4612	1.45095	0
2243	66.8314	93.4612	1.45095	0
2244	66.9448	93.4612	1.45095	0
2245	67.0916	93.4611	1.45095	0
2246	67.2488	93.4611	1.45095	0
2247	67.4247	93.4611	1.45095	0
2248	67.596	93.4611	1.45095	0
2249	67.7877	93.4611	1.45095	0
2250	67.9753	93.461	1.45095	0
2251	68.222	93.461	1.45095	0
2252	68.4746	93.461	1.45095	0
2253	68.7319	93.461	1.45095	0
2254	69.0094	93.4609	1.45094	0
2255	69.308	93.4609	1.45094	0
2256	69.606	93.4609	1.45094	0
2257	69.91	93.4609	1.45094	0
2258	70.233	93.4608	1.45094	0
2259	70.5755	93.4608	1.45094	0
2260	70.9184	93.4608	1.45094	0
2261	71.2789	93.4608	1.45094	0
2262	71.6348	93.4608	1.45094	0
2263	72.0121	93.4607	1.45094	0
2264	72.386	93.4607	1.45094	0
2265	72.7877	93.4607	1.45094	0
2266	73.1769	93.4607	1.45094	0
2267	73.5687	93.4607	1.45094	0
2268	73.9608	93.4606	1.45094	0
2269	74.3524	93.4606	1.45094	0
2270	74.7305	93.4606	1.45094	0
2271	75.1252	93.4606	1.45094	0
2272	75.4981	93.4605	1.45093	0
2273	75.8703	93.4605	1.45093	0
2274	76.2383	93.4605	1.45093	0
2275	76.595	93.4605	1.45093	0
2276	76.9547	93.4605	1.45093	0
2277	77.3203	93.4604	1.45093	0
2278	77.6846	93.4604	1.45093	0
2279	78.033	93.4604	1.45093	0
2280	78.379	93.4604	1.45093	0
2281	78.736	93.4604	1.45093	0
2282	79.0491	93.4603	1.45093	0
2283	79.3843	93.4603	1.45093	0
2284	79.701	93.4603	1.45093	0
2285	79.9671	93.4603	1.45093	0
2286	80.271	93.4602	1.45093	0
2287	80.574	93.4602	1.45093	0
2288	80.8621	93.4602	1.45093	0
2289	81.1501	93.4602	1.45093	0
2290	81.4279	93.4602	1.45092	0
2291	81.7076	93.4601	1.45092	0
2292	81.9732	93.4601	1.45092	0
2293	82.2395	93.4601	1.45092	0
2294	82.4655	93.4601	1.45092	0
2295	82.692	93.4601	1.45092	0
2296	82.9519	93.46	1.45092	0
2297	83.2029	93.46	1.45092	0
2298	83.4289	93.46	1.45092	0
2299	83.6526	93.46	1.45092	0
2300	83.8825	93.46	1.45092	0
2301	84.1118	93.4599	1.45092	0
2302	84.3123	93.4599	1.45092	0
2303	84.5231	93.4599	1.45092	0
2304	84.731	93.4599	1.45092	0
2305	84.9157	93.4599	1.45092	0
2306	85.1107	93.4598	1.45092	0
2307	85.3112	93.4598	1.45092	0
2308	85.5041	93.4598	1.45091	0
2309	85.6764	93.4598	1.45091	0
2310	85.849	93.4598	1.45091	0
2311	85.9996	93.4598	1.45091	0
2312	86.1273	93.4597	1.45091	0
2313	86.2801	93.4597	1.45091	0
2314	86.4279	93.4597	1.45091	0
2315	86.5723	93.4597	1.45091	0
2316	86.7122	93.4597	1.45091	0
2317	86.8708	93.4596	1.45091	0
2318	87.0089	93.4596	1.45091	0
2319	87.1249	93.4596	1.45091	0
2320	87.2178	93.4596	1.45091	0
2321	87.3467	93.4596	1.45091	0
2322	87.4743	93.4595	1.45091	0
2323	87.5685	93.4595	1.45091	0
2324	87.6622	93.4595	1.45091	0
2325	87.7691	93.4595	1.45091	0
2326	87.8756	93.4595	1.45091	0
2327	87.9496	93.4595	1.4509	0
2328	88.0287	93.4594	1.4509	0
2329	88.1174	93.4594	1.4509	0
2330	88.1818	93.4594	1.4509	0
2331	88.2567	93.4594	1.4509	0
2332	88.3204	93.4594	1.4509	0
2333	88.3735	93.4593	1.4509	0
2334	88.4712	93.4593	1.4509	0
2335	88.5636	93.4593	1.4509	0
2336	88.6017	93.4593	1.4509	0
2337	88.6654	93.4593	1.4509	0
2338	88.7039	93.4593	1.4509	0
2339	88.7519	93.4592	1.4509	0
2340	88.8212	93.4592	1.4509	0
2341	88.8766	93.4592	1.4509	0
